image,distance,aq_scale,aq_mean,file_size,bpp,dssim,ssimulacra2,encode_ms
clic_11f2b039b293758398b1a7a8afa64bb2.png,3,0.250,0.0722,98566,0.9857,0.002057,72.75,23
clic_11f2b039b293758398b1a7a8afa64bb2.png,3,0.500,0.1444,94651,0.9465,0.002231,71.38,22
clic_11f2b039b293758398b1a7a8afa64bb2.png,3,0.750,0.2165,90734,0.9073,0.002430,70.24,22
clic_11f2b039b293758398b1a7a8afa64bb2.png,3,1.000,0.2887,87422,0.8742,0.002646,69.15,22
clic_11f2b039b293758398b1a7a8afa64bb2.png,3,1.250,0.3609,84196,0.8420,0.002878,67.96,22
clic_11f2b039b293758398b1a7a8afa64bb2.png,3,1.500,0.4331,81417,0.8142,0.003096,66.93,22
clic_11f2b039b293758398b1a7a8afa64bb2.png,3,1.750,0.5052,78785,0.7879,0.003317,65.90,22
clic_11f2b039b293758398b1a7a8afa64bb2.png,3,2.000,0.5774,76270,0.7627,0.003548,64.94,22
clic_11f2b039b293758398b1a7a8afa64bb2.png,3,2.500,0.7218,71840,0.7184,0.004000,62.98,21
clic_11f2b039b293758398b1a7a8afa64bb2.png,3,3.000,0.8661,68181,0.6818,0.004479,61.11,21
clic_14ab4af28901fbeb1356b06d2d08ae06.png,0.5,0.250,0.1095,512147,4.3476,0.000272,89.03,35
clic_14ab4af28901fbeb1356b06d2d08ae06.png,0.5,0.500,0.2190,494705,4.1995,0.000301,88.21,34
clic_14ab4af28901fbeb1356b06d2d08ae06.png,0.5,0.750,0.3284,480079,4.0754,0.000329,87.52,34
clic_14ab4af28901fbeb1356b06d2d08ae06.png,0.5,1.000,0.4379,466559,3.9606,0.000359,86.85,35
clic_14ab4af28901fbeb1356b06d2d08ae06.png,0.5,1.250,0.5474,454361,3.8571,0.000389,86.24,33
clic_14ab4af28901fbeb1356b06d2d08ae06.png,0.5,1.500,0.6569,442654,3.7577,0.000420,85.62,32
clic_14ab4af28901fbeb1356b06d2d08ae06.png,0.5,1.750,0.7663,430832,3.6573,0.000450,85.09,32
clic_14ab4af28901fbeb1356b06d2d08ae06.png,0.5,2.000,0.8758,420316,3.5680,0.000483,84.57,32
clic_14ab4af28901fbeb1356b06d2d08ae06.png,0.5,2.500,1.0948,401238,3.4061,0.000550,83.63,32
clic_14ab4af28901fbeb1356b06d2d08ae06.png,0.5,3.000,1.3137,383779,3.2579,0.000621,82.57,31
clic_14ab4af28901fbeb1356b06d2d08ae06.png,1,0.250,0.1095,329913,2.8006,0.000701,83.36,31
clic_14ab4af28901fbeb1356b06d2d08ae06.png,1,0.500,0.2190,316796,2.6893,0.000766,82.32,31
clic_14ab4af28901fbeb1356b06d2d08ae06.png,1,0.750,0.3284,304477,2.5847,0.000837,81.50,31
clic_14ab4af28901fbeb1356b06d2d08ae06.png,1,1.000,0.4379,293814,2.4942,0.000911,80.52,32
clic_14ab4af28901fbeb1356b06d2d08ae06.png,1,1.250,0.5474,283925,2.4102,0.000988,79.47,31
clic_14ab4af28901fbeb1356b06d2d08ae06.png,1,1.500,0.6569,274611,2.3312,0.001074,78.59,30
clic_14ab4af28901fbeb1356b06d2d08ae06.png,1,1.750,0.7663,265483,2.2537,0.001159,77.75,30
clic_14ab4af28901fbeb1356b06d2d08ae06.png,1,2.000,0.8758,257078,2.1823,0.001251,76.95,29
clic_14ab4af28901fbeb1356b06d2d08ae06.png,1,2.500,1.0948,242684,2.0601,0.001433,75.13,29
clic_14ab4af28901fbeb1356b06d2d08ae06.png,1,3.000,1.3137,229522,1.9484,0.001643,73.24,28
clic_14ab4af28901fbeb1356b06d2d08ae06.png,1.5,0.250,0.1096,254630,2.1615,0.001147,79.44,31
clic_14ab4af28901fbeb1356b06d2d08ae06.png,1.5,0.500,0.2193,244812,2.0782,0.001250,78.21,30
clic_14ab4af28901fbeb1356b06d2d08ae06.png,1.5,0.750,0.3289,233848,1.9851,0.001369,76.87,29
clic_14ab4af28901fbeb1356b06d2d08ae06.png,1.5,1.000,0.4386,224896,1.9091,0.001488,75.84,29
clic_14ab4af28901fbeb1356b06d2d08ae06.png,1.5,1.250,0.5482,217029,1.8424,0.001615,74.56,29
clic_14ab4af28901fbeb1356b06d2d08ae06.png,1.5,1.500,0.6578,209554,1.7789,0.001749,73.18,29
clic_14ab4af28901fbeb1356b06d2d08ae06.png,1.5,1.750,0.7675,202156,1.7161,0.001896,72.17,29
clic_14ab4af28901fbeb1356b06d2d08ae06.png,1.5,2.000,0.8771,195463,1.6593,0.002038,71.19,28
clic_14ab4af28901fbeb1356b06d2d08ae06.png,1.5,2.500,1.0964,183436,1.5572,0.002345,68.89,30
clic_14ab4af28901fbeb1356b06d2d08ae06.png,1.5,3.000,1.3157,173083,1.4693,0.002694,66.95,28
clic_14ab4af28901fbeb1356b06d2d08ae06.png,2,0.250,0.1099,213163,1.8095,0.001605,75.83,29
clic_14ab4af28901fbeb1356b06d2d08ae06.png,2,0.500,0.2199,204607,1.7369,0.001746,74.39,29
clic_14ab4af28901fbeb1356b06d2d08ae06.png,2,0.750,0.3298,195941,1.6633,0.001896,73.09,29
clic_14ab4af28901fbeb1356b06d2d08ae06.png,2,1.000,0.4398,188050,1.5963,0.002068,71.68,28
clic_14ab4af28901fbeb1356b06d2d08ae06.png,2,1.250,0.5497,181230,1.5385,0.002245,70.30,28
clic_14ab4af28901fbeb1356b06d2d08ae06.png,2,1.500,0.6597,174749,1.4834,0.002435,69.10,28
clic_14ab4af28901fbeb1356b06d2d08ae06.png,2,1.750,0.7696,168730,1.4323,0.002622,67.56,28
clic_14ab4af28901fbeb1356b06d2d08ae06.png,2,2.000,0.8796,162519,1.3796,0.002823,66.45,28
clic_14ab4af28901fbeb1356b06d2d08ae06.png,2,2.500,1.0995,151981,1.2902,0.003263,64.13,28
clic_14ab4af28901fbeb1356b06d2d08ae06.png,2,3.000,1.3193,143087,1.2147,0.003751,61.85,27
clic_14ab4af28901fbeb1356b06d2d08ae06.png,3,0.250,0.1109,167691,1.4235,0.002578,69.30,28
clic_14ab4af28901fbeb1356b06d2d08ae06.png,3,0.500,0.2217,160953,1.3663,0.002778,67.69,28
clic_14ab4af28901fbeb1356b06d2d08ae06.png,3,0.750,0.3326,155077,1.3164,0.003008,66.17,28
clic_14ab4af28901fbeb1356b06d2d08ae06.png,3,1.000,0.4435,148742,1.2627,0.003260,64.71,27
clic_14ab4af28901fbeb1356b06d2d08ae06.png,3,1.250,0.5543,143223,1.2158,0.003525,63.44,28
clic_14ab4af28901fbeb1356b06d2d08ae06.png,3,1.500,0.6652,138400,1.1749,0.003807,62.03,28
clic_14ab4af28901fbeb1356b06d2d08ae06.png,3,1.750,0.7761,133323,1.1318,0.004105,60.64,27
clic_14ab4af28901fbeb1356b06d2d08ae06.png,3,2.000,0.8869,128802,1.0934,0.004401,59.32,29
clic_14ab4af28901fbeb1356b06d2d08ae06.png,3,2.500,1.1087,120301,1.0212,0.005029,56.84,27
clic_14ab4af28901fbeb1356b06d2d08ae06.png,3,3.000,1.3304,113076,0.9599,0.005713,54.36,26
clic_1e2f9d41529197f10d32bfa68a1e0bcc.png,0.5,0.250,0.3003,656679,12.3204,0.000125,89.69,21
clic_1e2f9d41529197f10d32bfa68a1e0bcc.png,0.5,0.500,0.6005,632193,11.8610,0.000193,87.75,21
clic_1e2f9d41529197f10d32bfa68a1e0bcc.png,0.5,0.750,0.9008,605258,11.3557,0.000287,85.47,21
clic_1e2f9d41529197f10d32bfa68a1e0bcc.png,0.5,1.000,1.2011,579036,10.8637,0.000397,83.34,21
clic_1e2f9d41529197f10d32bfa68a1e0bcc.png,0.5,1.250,1.5013,555767,10.4271,0.000510,81.20,20
clic_1e2f9d41529197f10d32bfa68a1e0bcc.png,0.5,1.500,1.8016,535085,10.0391,0.000620,79.54,19
clic_1e2f9d41529197f10d32bfa68a1e0bcc.png,0.5,1.750,2.1018,516888,9.6977,0.000728,77.98,19
clic_1e2f9d41529197f10d32bfa68a1e0bcc.png,0.5,2.000,2.4021,500175,9.3841,0.000832,76.63,17
clic_1e2f9d41529197f10d32bfa68a1e0bcc.png,0.5,2.500,3.0026,467532,8.7717,0.001021,74.32,16
clic_1e2f9d41529197f10d32bfa68a1e0bcc.png,0.5,3.000,3.6032,438050,8.2186,0.001203,72.40,15
clic_1e2f9d41529197f10d32bfa68a1e0bcc.png,1,0.250,0.3003,482055,9.0442,0.000412,82.98,18
clic_1e2f9d41529197f10d32bfa68a1e0bcc.png,1,0.500,0.6005,449298,8.4296,0.000638,79.34,18
clic_1e2f9d41529197f10d32bfa68a1e0bcc.png,1,0.750,0.9008,419078,7.8626,0.000857,76.34,16
clic_1e2f9d41529197f10d32bfa68a1e0bcc.png,1,1.000,1.2011,389995,7.3170,0.001059,73.93,16
clic_1e2f9d41529197f10d32bfa68a1e0bcc.png,1,1.250,1.5013,366501,6.8762,0.001241,72.06,15
clic_1e2f9d41529197f10d32bfa68a1e0bcc.png,1,1.500,1.8016,347112,6.5124,0.001425,70.40,14
clic_1e2f9d41529197f10d32bfa68a1e0bcc.png,1,1.750,2.1018,330995,6.2100,0.001613,68.85,14
clic_1e2f9d41529197f10d32bfa68a1e0bcc.png,1,2.000,2.4021,315598,5.9212,0.001805,67.22,13
clic_1e2f9d41529197f10d32bfa68a1e0bcc.png,1,2.500,3.0026,288511,5.4130,0.002195,64.59,13
clic_1e2f9d41529197f10d32bfa68a1e0bcc.png,1,3.000,3.6032,265695,4.9849,0.002608,62.32,12
clic_1e2f9d41529197f10d32bfa68a1e0bcc.png,1.5,0.250,0.2863,388189,7.2831,0.000759,77.52,16
clic_1e2f9d41529197f10d32bfa68a1e0bcc.png,1.5,0.500,0.5726,359952,6.7533,0.001064,74.02,15
clic_1e2f9d41529197f10d32bfa68a1e0bcc.png,1.5,0.750,0.8589,334691,6.2794,0.001326,71.41,14
clic_1e2f9d41529197f10d32bfa68a1e0bcc.png,1.5,1.000,1.1452,310357,5.8228,0.001570,69.24,14
clic_1e2f9d41529197f10d32bfa68a1e0bcc.png,1.5,1.250,1.4315,290187,5.4444,0.001824,67.15,13
clic_1e2f9d41529197f10d32bfa68a1e0bcc.png,1.5,1.500,1.7178,273933,5.1395,0.002082,65.25,13
clic_1e2f9d41529197f10d32bfa68a1e0bcc.png,1.5,1.750,2.0041,260264,4.8830,0.002338,63.71,12
clic_1e2f9d41529197f10d32bfa68a1e0bcc.png,1.5,2.000,2.2904,248210,4.6568,0.002616,62.26,12
clic_1e2f9d41529197f10d32bfa68a1e0bcc.png,1.5,2.500,2.8630,227527,4.2688,0.003150,59.63,11
clic_1e2f9d41529197f10d32bfa68a1e0bcc.png,1.5,3.000,3.4355,210495,3.9492,0.003702,57.11,11
clic_1e2f9d41529197f10d32bfa68a1e0bcc.png,2,0.250,0.2688,335807,6.3003,0.001054,74.34,15
clic_1e2f9d41529197f10d32bfa68a1e0bcc.png,2,0.500,0.5375,312029,5.8542,0.001378,71.04,14
clic_1e2f9d41529197f10d32bfa68a1e0bcc.png,2,0.750,0.8063,291311,5.4655,0.001664,68.73,14
clic_1e2f9d41529197f10d32bfa68a1e0bcc.png,2,1.000,1.0751,271692,5.0974,0.001953,66.35,13
clic_1e2f9d41529197f10d32bfa68a1e0bcc.png,2,1.250,1.3438,253508,4.7562,0.002238,64.43,13
clic_1e2f9d41529197f10d32bfa68a1e0bcc.png,2,1.500,1.6126,239303,4.4897,0.002551,62.51,12
clic_1e2f9d41529197f10d32bfa68a1e0bcc.png,2,1.750,1.8814,227516,4.2686,0.002862,60.85,12
clic_1e2f9d41529197f10d32bfa68a1e0bcc.png,2,2.000,2.1502,217462,4.0800,0.003171,59.27,12
clic_1e2f9d41529197f10d32bfa68a1e0bcc.png,2,2.500,2.6877,199575,3.7444,0.003816,56.42,11
clic_1e2f9d41529197f10d32bfa68a1e0bcc.png,2,3.000,3.2252,185150,3.4737,0.004487,53.71,12
clic_1e2f9d41529197f10d32bfa68a1e0bcc.png,3,0.250,0.2370,274392,5.1481,0.001626,69.01,14
clic_1e2f9d41529197f10d32bfa68a1e0bcc.png,3,0.500,0.4741,259044,4.8601,0.001953,66.36,13
clic_1e2f9d41529197f10d32bfa68a1e0bcc.png,3,0.750,0.7111,245518,4.6063,0.002270,64.08,13
clic_1e2f9d41529197f10d32bfa68a1e0bcc.png,3,1.000,0.9481,232164,4.3558,0.002600,62.19,12
clic_1e2f9d41529197f10d32bfa68a1e0bcc.png,3,1.250,1.1852,220259,4.1324,0.002928,60.36,12
clic_1e2f9d41529197f10d32bfa68a1e0bcc.png,3,1.500,1.4222,208301,3.9081,0.003274,58.78,12
clic_1e2f9d41529197f10d32bfa68a1e0bcc.png,3,1.750,1.6592,198107,3.7168,0.003626,57.10,12
clic_1e2f9d41529197f10d32bfa68a1e0bcc.png,3,2.000,1.8963,189791,3.5608,0.003971,55.56,12
clic_1e2f9d41529197f10d32bfa68a1e0bcc.png,3,2.500,2.3703,176138,3.3047,0.004695,52.75,11
clic_1e2f9d41529197f10d32bfa68a1e0bcc.png,3,3.000,2.8444,164467,3.0857,0.005426,50.28,11
clic_22ea12c903e41583b7c469cb86040157.png,0.5,0.250,0.0263,225375,2.2538,0.000213,88.90,19
clic_22ea12c903e41583b7c469cb86040157.png,0.5,0.500,0.0526,221466,2.2147,0.000217,88.78,25
clic_22ea12c903e41583b7c469cb86040157.png,0.5,0.750,0.0790,217907,2.1791,0.000220,88.70,26
clic_22ea12c903e41583b7c469cb86040157.png,0.5,1.000,0.1053,214727,2.1473,0.000224,88.57,25
clic_22ea12c903e41583b7c469cb86040157.png,0.5,1.250,0.1316,211667,2.1167,0.000229,88.23,25
clic_22ea12c903e41583b7c469cb86040157.png,0.5,1.500,0.1579,208606,2.0861,0.000234,88.18,26
clic_22ea12c903e41583b7c469cb86040157.png,0.5,1.750,0.1843,205746,2.0575,0.000240,87.98,25
clic_22ea12c903e41583b7c469cb86040157.png,0.5,2.000,0.2106,202949,2.0295,0.000246,87.77,25
clic_22ea12c903e41583b7c469cb86040157.png,0.5,2.500,0.2632,197885,1.9788,0.000258,87.50,24
clic_22ea12c903e41583b7c469cb86040157.png,0.5,3.000,0.3159,192986,1.9299,0.000272,87.10,25
clic_22ea12c903e41583b7c469cb86040157.png,1,0.250,0.0263,135846,1.3585,0.000481,84.91,24
clic_22ea12c903e41583b7c469cb86040157.png,1,0.500,0.0526,132706,1.3271,0.000490,84.57,23
clic_22ea12c903e41583b7c469cb86040157.png,1,0.750,0.0790,129986,1.2999,0.000500,84.38,23
clic_22ea12c903e41583b7c469cb86040157.png,1,1.000,0.1053,127499,1.2750,0.000513,84.08,24
clic_22ea12c903e41583b7c469cb86040157.png,1,1.250,0.1316,125289,1.2529,0.000528,83.78,23
clic_22ea12c903e41583b7c469cb86040157.png,1,1.500,0.1579,122978,1.2298,0.000544,83.45,23
clic_22ea12c903e41583b7c469cb86040157.png,1,1.750,0.1843,120564,1.2056,0.000561,83.14,23
clic_22ea12c903e41583b7c469cb86040157.png,1,2.000,0.2106,118503,1.1850,0.000578,82.73,23
clic_22ea12c903e41583b7c469cb86040157.png,1,2.500,0.2632,114837,1.1484,0.000616,82.13,23
clic_22ea12c903e41583b7c469cb86040157.png,1,3.000,0.3159,111389,1.1139,0.000657,81.32,23
clic_22ea12c903e41583b7c469cb86040157.png,1.5,0.250,0.0300,103887,1.0389,0.000734,81.77,23
clic_22ea12c903e41583b7c469cb86040157.png,1.5,0.500,0.0600,101344,1.0134,0.000752,81.45,22
clic_22ea12c903e41583b7c469cb86040157.png,1.5,0.750,0.0899,99071,0.9907,0.000773,81.07,23
clic_22ea12c903e41583b7c469cb86040157.png,1.5,1.000,0.1199,97159,0.9716,0.000798,80.73,22
clic_22ea12c903e41583b7c469cb86040157.png,1.5,1.250,0.1499,95134,0.9513,0.000825,80.38,22
clic_22ea12c903e41583b7c469cb86040157.png,1.5,1.500,0.1799,93282,0.9328,0.000855,79.92,23
clic_22ea12c903e41583b7c469cb86040157.png,1.5,1.750,0.2099,91412,0.9141,0.000888,79.41,22
clic_22ea12c903e41583b7c469cb86040157.png,1.5,2.000,0.2399,89726,0.8973,0.000925,78.99,22
clic_22ea12c903e41583b7c469cb86040157.png,1.5,2.500,0.2998,86820,0.8682,0.000992,78.09,22
clic_22ea12c903e41583b7c469cb86040157.png,1.5,3.000,0.3598,84183,0.8418,0.001065,77.02,22
clic_22ea12c903e41583b7c469cb86040157.png,2,0.250,0.0350,87350,0.8735,0.001011,79.13,23
clic_22ea12c903e41583b7c469cb86040157.png,2,0.500,0.0701,85283,0.8528,0.001034,78.76,22
clic_22ea12c903e41583b7c469cb86040157.png,2,0.750,0.1051,83330,0.8333,0.001065,78.41,22
clic_22ea12c903e41583b7c469cb86040157.png,2,1.000,0.1402,81595,0.8159,0.001102,77.94,22
clic_22ea12c903e41583b7c469cb86040157.png,2,1.250,0.1752,79838,0.7984,0.001141,77.50,22
clic_22ea12c903e41583b7c469cb86040157.png,2,1.500,0.2103,78226,0.7823,0.001182,77.04,22
clic_22ea12c903e41583b7c469cb86040157.png,2,1.750,0.2453,76570,0.7657,0.001228,76.54,22
clic_22ea12c903e41583b7c469cb86040157.png,2,2.000,0.2804,75216,0.7522,0.001271,76.01,22
clic_22ea12c903e41583b7c469cb86040157.png,2,2.500,0.3505,72572,0.7257,0.001370,74.98,22
clic_22ea12c903e41583b7c469cb86040157.png,2,3.000,0.4206,70159,0.7016,0.001472,74.08,22
clic_22ea12c903e41583b7c469cb86040157.png,3,0.250,0.0459,69679,0.6968,0.001461,74.88,22
clic_22ea12c903e41583b7c469cb86040157.png,3,0.500,0.0918,67953,0.6795,0.001503,74.39,22
clic_22ea12c903e41583b7c469cb86040157.png,3,0.750,0.1376,66376,0.6638,0.001552,73.84,23
clic_22ea12c903e41583b7c469cb86040157.png,3,1.000,0.1835,64909,0.6491,0.001612,73.24,21
clic_22ea12c903e41583b7c469cb86040157.png,3,1.250,0.2294,63572,0.6357,0.001671,72.68,21
clic_22ea12c903e41583b7c469cb86040157.png,3,1.500,0.2753,62248,0.6225,0.001737,72.12,22
clic_22ea12c903e41583b7c469cb86040157.png,3,1.750,0.3211,61089,0.6109,0.001801,71.62,21
clic_22ea12c903e41583b7c469cb86040157.png,3,2.000,0.3670,60046,0.6005,0.001870,71.12,21
clic_22ea12c903e41583b7c469cb86040157.png,3,2.500,0.4588,58041,0.5804,0.002005,70.14,22
clic_22ea12c903e41583b7c469cb86040157.png,3,3.000,0.5505,56262,0.5626,0.002152,69.05,21
clic_28d24b9c83de066597ff96a68769884f.png,0.5,0.250,0.0371,98525,1.8947,0.000212,90.27,10
clic_28d24b9c83de066597ff96a68769884f.png,0.5,0.500,0.0742,96748,1.8605,0.000219,90.03,9
clic_28d24b9c83de066597ff96a68769884f.png,0.5,0.750,0.1112,94967,1.8263,0.000225,89.71,10
clic_28d24b9c83de066597ff96a68769884f.png,0.5,1.000,0.1483,93422,1.7966,0.000234,89.29,9
clic_28d24b9c83de066597ff96a68769884f.png,0.5,1.250,0.1854,92054,1.7703,0.000243,89.03,9
clic_28d24b9c83de066597ff96a68769884f.png,0.5,1.500,0.2225,90775,1.7457,0.000254,88.58,9
clic_28d24b9c83de066597ff96a68769884f.png,0.5,1.750,0.2595,89576,1.7226,0.000264,88.08,9
clic_28d24b9c83de066597ff96a68769884f.png,0.5,2.000,0.2966,88389,1.6998,0.000275,87.42,9
clic_28d24b9c83de066597ff96a68769884f.png,0.5,2.500,0.3708,85955,1.6530,0.000299,86.88,8
clic_28d24b9c83de066597ff96a68769884f.png,0.5,3.000,0.4449,83743,1.6104,0.000325,86.29,8
clic_28d24b9c83de066597ff96a68769884f.png,1,0.250,0.0371,62845,1.2086,0.000462,86.35,8
clic_28d24b9c83de066597ff96a68769884f.png,1,0.500,0.0742,61409,1.1809,0.000480,85.71,8
clic_28d24b9c83de066597ff96a68769884f.png,1,0.750,0.1112,59971,1.1533,0.000504,84.77,8
clic_28d24b9c83de066597ff96a68769884f.png,1,1.000,0.1483,58717,1.1292,0.000531,84.15,8
clic_28d24b9c83de066597ff96a68769884f.png,1,1.250,0.1854,57598,1.1077,0.000561,83.80,8
clic_28d24b9c83de066597ff96a68769884f.png,1,1.500,0.2225,56391,1.0844,0.000594,83.21,8
clic_28d24b9c83de066597ff96a68769884f.png,1,1.750,0.2595,55393,1.0653,0.000626,82.52,8
clic_28d24b9c83de066597ff96a68769884f.png,1,2.000,0.2966,54375,1.0457,0.000660,82.02,9
clic_28d24b9c83de066597ff96a68769884f.png,1,2.500,0.3708,52512,1.0098,0.000732,81.21,9
clic_28d24b9c83de066597ff96a68769884f.png,1,3.000,0.4449,50808,0.9771,0.000813,79.81,8
clic_28d24b9c83de066597ff96a68769884f.png,1.5,0.250,0.0403,50385,0.9689,0.000691,83.37,8
clic_28d24b9c83de066597ff96a68769884f.png,1.5,0.500,0.0806,48991,0.9421,0.000725,82.43,8
clic_28d24b9c83de066597ff96a68769884f.png,1.5,0.750,0.1210,47812,0.9195,0.000766,81.84,8
clic_28d24b9c83de066597ff96a68769884f.png,1.5,1.000,0.1613,46664,0.8974,0.000814,80.94,8
clic_28d24b9c83de066597ff96a68769884f.png,1.5,1.250,0.2016,45710,0.8790,0.000868,80.37,8
clic_28d24b9c83de066597ff96a68769884f.png,1.5,1.500,0.2419,44723,0.8601,0.000925,79.71,8
clic_28d24b9c83de066597ff96a68769884f.png,1.5,1.750,0.2822,43798,0.8423,0.000984,79.24,7
clic_28d24b9c83de066597ff96a68769884f.png,1.5,2.000,0.3226,42982,0.8266,0.001048,78.27,8
clic_28d24b9c83de066597ff96a68769884f.png,1.5,2.500,0.4032,41458,0.7973,0.001178,77.08,8
clic_28d24b9c83de066597ff96a68769884f.png,1.5,3.000,0.4838,40007,0.7694,0.001328,75.69,8
clic_28d24b9c83de066597ff96a68769884f.png,2,0.250,0.0448,43349,0.8336,0.000935,80.69,8
clic_28d24b9c83de066597ff96a68769884f.png,2,0.500,0.0896,42232,0.8122,0.000985,80.01,8
clic_28d24b9c83de066597ff96a68769884f.png,2,0.750,0.1344,41082,0.7900,0.001044,79.44,8
clic_28d24b9c83de066597ff96a68769884f.png,2,1.000,0.1793,40145,0.7720,0.001114,78.50,8
clic_28d24b9c83de066597ff96a68769884f.png,2,1.250,0.2241,39191,0.7537,0.001192,77.84,8
clic_28d24b9c83de066597ff96a68769884f.png,2,1.500,0.2689,38388,0.7382,0.001271,77.20,7
clic_28d24b9c83de066597ff96a68769884f.png,2,1.750,0.3137,37582,0.7227,0.001359,76.23,8
clic_28d24b9c83de066597ff96a68769884f.png,2,2.000,0.3585,36773,0.7072,0.001451,75.41,7
clic_28d24b9c83de066597ff96a68769884f.png,2,2.500,0.4481,35410,0.6810,0.001637,74.22,7
clic_28d24b9c83de066597ff96a68769884f.png,2,3.000,0.5378,34244,0.6585,0.001837,72.81,7
clic_28d24b9c83de066597ff96a68769884f.png,3,0.250,0.0544,35344,0.6797,0.001481,76.56,7
clic_28d24b9c83de066597ff96a68769884f.png,3,0.500,0.1088,34484,0.6632,0.001556,75.88,8
clic_28d24b9c83de066597ff96a68769884f.png,3,0.750,0.1633,33621,0.6466,0.001660,74.86,8
clic_28d24b9c83de066597ff96a68769884f.png,3,1.000,0.2177,32805,0.6309,0.001770,74.12,7
clic_28d24b9c83de066597ff96a68769884f.png,3,1.250,0.2721,32060,0.6165,0.001888,73.25,7
clic_28d24b9c83de066597ff96a68769884f.png,3,1.500,0.3265,31341,0.6027,0.002024,72.31,8
clic_28d24b9c83de066597ff96a68769884f.png,3,1.750,0.3809,30710,0.5906,0.002152,71.56,8
clic_28d24b9c83de066597ff96a68769884f.png,3,2.000,0.4354,30101,0.5789,0.002293,70.83,7
clic_28d24b9c83de066597ff96a68769884f.png,3,2.500,0.5442,29024,0.5582,0.002570,69.34,7
clic_28d24b9c83de066597ff96a68769884f.png,3,3.000,0.6530,28046,0.5393,0.002867,67.44,7
clic_2a2420f929cd47122eae364a2bc27710.png,0.5,0.250,0.0470,161899,3.0375,0.000204,91.24,11
clic_2a2420f929cd47122eae364a2bc27710.png,0.5,0.500,0.0940,158742,2.9783,0.000213,91.05,12
clic_2a2420f929cd47122eae364a2bc27710.png,0.5,0.750,0.1410,155874,2.9245,0.000222,90.81,11
clic_2a2420f929cd47122eae364a2bc27710.png,0.5,1.000,0.1880,152887,2.8684,0.000234,90.56,11
clic_2a2420f929cd47122eae364a2bc27710.png,0.5,1.250,0.2349,150071,2.8156,0.000246,90.31,11
clic_2a2420f929cd47122eae364a2bc27710.png,0.5,1.500,0.2819,147326,2.7641,0.000259,90.09,12
clic_2a2420f929cd47122eae364a2bc27710.png,0.5,1.750,0.3289,144847,2.7176,0.000272,89.81,10
clic_2a2420f929cd47122eae364a2bc27710.png,0.5,2.000,0.3759,142255,2.6689,0.000287,89.58,10
clic_2a2420f929cd47122eae364a2bc27710.png,0.5,2.500,0.4699,137390,2.5777,0.000319,89.14,10
clic_2a2420f929cd47122eae364a2bc27710.png,0.5,3.000,0.5639,132951,2.4944,0.000354,88.53,12
clic_2a2420f929cd47122eae364a2bc27710.png,1,0.250,0.0470,100790,1.8910,0.000531,87.19,10
clic_2a2420f929cd47122eae364a2bc27710.png,1,0.500,0.0940,97853,1.8359,0.000558,86.81,10
clic_2a2420f929cd47122eae364a2bc27710.png,1,0.750,0.1410,95320,1.7884,0.000591,86.32,10
clic_2a2420f929cd47122eae364a2bc27710.png,1,1.000,0.1880,92893,1.7428,0.000630,85.86,11
clic_2a2420f929cd47122eae364a2bc27710.png,1,1.250,0.2349,90291,1.6940,0.000674,85.31,10
clic_2a2420f929cd47122eae364a2bc27710.png,1,1.500,0.2819,88086,1.6526,0.000724,84.80,9
clic_2a2420f929cd47122eae364a2bc27710.png,1,1.750,0.3289,86067,1.6148,0.000773,84.27,9
clic_2a2420f929cd47122eae364a2bc27710.png,1,2.000,0.3759,84151,1.5788,0.000827,83.72,11
clic_2a2420f929cd47122eae364a2bc27710.png,1,2.500,0.4699,80642,1.5130,0.000944,82.51,9
clic_2a2420f929cd47122eae364a2bc27710.png,1,3.000,0.5639,77406,1.4523,0.001069,81.35,9
clic_2a2420f929cd47122eae364a2bc27710.png,1.5,0.250,0.0500,76481,1.4349,0.000908,83.64,9
clic_2a2420f929cd47122eae364a2bc27710.png,1.5,0.500,0.0999,74238,1.3928,0.000958,83.10,9
clic_2a2420f929cd47122eae364a2bc27710.png,1.5,0.750,0.1499,72140,1.3535,0.001025,82.47,9
clic_2a2420f929cd47122eae364a2bc27710.png,1.5,1.000,0.1998,70132,1.3158,0.001101,81.72,9
clic_2a2420f929cd47122eae364a2bc27710.png,1.5,1.250,0.2498,68137,1.2784,0.001186,80.97,9
clic_2a2420f929cd47122eae364a2bc27710.png,1.5,1.500,0.2997,66360,1.2450,0.001276,80.23,9
clic_2a2420f929cd47122eae364a2bc27710.png,1.5,1.750,0.3497,64671,1.2133,0.001370,79.45,9
clic_2a2420f929cd47122eae364a2bc27710.png,1.5,2.000,0.3997,63157,1.1849,0.001466,78.78,9
clic_2a2420f929cd47122eae364a2bc27710.png,1.5,2.500,0.4996,60214,1.1297,0.001668,77.24,9
clic_2a2420f929cd47122eae364a2bc27710.png,1.5,3.000,0.5995,57547,1.0797,0.001889,75.86,9
clic_2a2420f929cd47122eae364a2bc27710.png,2,0.250,0.0540,63579,1.1929,0.001319,80.35,9
clic_2a2420f929cd47122eae364a2bc27710.png,2,0.500,0.1081,61536,1.1545,0.001404,79.62,9
clic_2a2420f929cd47122eae364a2bc27710.png,2,0.750,0.1621,59573,1.1177,0.001506,78.81,9
clic_2a2420f929cd47122eae364a2bc27710.png,2,1.000,0.2162,57908,1.0865,0.001621,77.93,9
